antecedent,consequent,confidence,lift,support,readable
"['RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.7906976744186046,1.3511485979603008,0.06938775510204082,"RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.79, lift=1.35)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.7873563218390804,1.34543887602842,0.06989795918367347,"RAM_8-16GB, STORAGE_128-256GB, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.79, lift=1.35)"
['CPU_i7/i9'],['RAM_8-16GB'],0.3873239436619718,1.33654036897441,0.11224489795918367,"CPU_i7/i9  ->  RAM_8-16GB   (confidence=0.39, lift=1.34)"
['RAM_8-16GB'],['CPU_i7/i9'],0.3873239436619718,1.33654036897441,0.11224489795918367,"RAM_8-16GB  ->  CPU_i7/i9   (confidence=0.39, lift=1.34)"
['PRICE_700-1200'],['STORAGE_512GB-1TB'],0.3416149068322981,1.3364575197431223,0.08418367346938775,"PRICE_700-1200  ->  STORAGE_512GB-1TB   (confidence=0.34, lift=1.34)"
['STORAGE_512GB-1TB'],['PRICE_700-1200'],0.32934131736526945,1.3364575197431223,0.08418367346938775,"STORAGE_512GB-1TB  ->  PRICE_700-1200   (confidence=0.33, lift=1.34)"
"['GPU_NVIDIA', 'CPU_i7/i9']",['RAM_16-32GB'],0.4336283185840708,1.3342409802586794,0.05,"GPU_NVIDIA, CPU_i7/i9  ->  RAM_16-32GB   (confidence=0.43, lift=1.33)"
['GPU_IntelIntegrated'],['CPU_i5'],0.3182214472537053,1.3298806750901118,0.18622448979591838,"GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.32, lift=1.33)"
['CPU_i5'],['GPU_IntelIntegrated'],0.7782515991471215,1.3298806750901118,0.18622448979591838,"CPU_i5  ->  GPU_IntelIntegrated   (confidence=0.78, lift=1.33)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.5756302521008403,1.3273356401384082,0.06989795918367347,"RAM_8-16GB, STORAGE_128-256GB, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.58, lift=1.33)"
"['CPU_i5', 'RAM_8-16GB', 'STORAGE_SSD']",['PRICE_1200+'],0.5737704918032787,1.3230472516875602,0.05357142857142857,"CPU_i5, RAM_8-16GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.57, lift=1.32)"
['CPU_i5'],['STORAGE_SSD'],0.5373134328358209,1.3197172034564022,0.12857142857142856,"CPU_i5  ->  STORAGE_SSD   (confidence=0.54, lift=1.32)"
['STORAGE_SSD'],['CPU_i5'],0.3157894736842105,1.319717203456402,0.12857142857142856,"STORAGE_SSD  ->  CPU_i5   (confidence=0.32, lift=1.32)"
['PRICE_1200+'],['CPU_i7/i9'],0.38235294117647056,1.319386909693455,0.16581632653061223,"PRICE_1200+  ->  CPU_i7/i9   (confidence=0.38, lift=1.32)"
['CPU_i7/i9'],['PRICE_1200+'],0.5721830985915493,1.3193869096934547,0.16581632653061223,"CPU_i7/i9  ->  PRICE_1200+   (confidence=0.57, lift=1.32)"
"['PRICE_1200+', 'GPU_IntelIntegrated']",['STORAGE_256-512GB'],0.3878504672897196,1.3106670963583629,0.08469387755102041,"PRICE_1200+, GPU_IntelIntegrated  ->  STORAGE_256-512GB   (confidence=0.39, lift=1.31)"
['RAM_8-16GB'],['PRICE_700-1200'],0.3221830985915493,1.3074096754439681,0.0933673469387755,"RAM_8-16GB  ->  PRICE_700-1200   (confidence=0.32, lift=1.31)"
['PRICE_700-1200'],['RAM_8-16GB'],0.37888198757763975,1.3074096754439681,0.0933673469387755,"PRICE_700-1200  ->  RAM_8-16GB   (confidence=0.38, lift=1.31)"
['PRICE_1200+'],['STORAGE_SSD'],0.5305882352941177,1.303199174406605,0.23010204081632654,"PRICE_1200+  ->  STORAGE_SSD   (confidence=0.53, lift=1.30)"
['STORAGE_SSD'],['PRICE_1200+'],0.5651629072681704,1.3031991744066047,0.23010204081632654,"STORAGE_SSD  ->  PRICE_1200+   (confidence=0.57, lift=1.30)"
"['STORAGE_128-256GB', 'STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.7621359223300971,1.3023421166233569,0.08010204081632653,"STORAGE_128-256GB, STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.76, lift=1.30)"
['CPU_i3'],['GPU_IntelIntegrated'],0.7591240875912408,1.2971954766162441,0.053061224489795916,"CPU_i3  ->  GPU_IntelIntegrated   (confidence=0.76, lift=1.30)"
"['RAM_16-32GB', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.3753501400560224,1.2952223142778239,0.06836734693877551,"RAM_16-32GB, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.38, lift=1.30)"
"['STORAGE_SSD', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.3747276688453159,1.2930743502408788,0.08775510204081632,"STORAGE_SSD, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.37, lift=1.29)"
['STORAGE_HDD'],['PRICE_700-1200'],0.3181818181818182,1.2911725955204216,0.06785714285714285,"STORAGE_HDD  ->  PRICE_700-1200   (confidence=0.32, lift=1.29)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD']",['CPU_i7/i9'],0.3736654804270463,1.2894090521778359,0.05357142857142857,"RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.37, lift=1.29)"
"['CPU_i5', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.753968253968254,1.2883851593529014,0.09693877551020408,"CPU_i5, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.75, lift=1.29)"
"['STORAGE_128-256GB', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.7521739130434782,1.285318979568629,0.08826530612244898,"STORAGE_128-256GB, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.75, lift=1.29)"
['STORAGE_HDD'],['RAM_8-16GB'],0.3708133971291866,1.2795673562908552,0.07908163265306123,"STORAGE_HDD  ->  RAM_8-16GB   (confidence=0.37, lift=1.28)"
"['CPU_i5', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.5205479452054794,1.278538812785388,0.09693877551020408,"CPU_i5, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.52, lift=1.28)"
"['STORAGE_128-256GB', 'STORAGE_SSD']",['PRICE_700-1200'],0.3136792452830189,1.2729012852064534,0.06785714285714285,"STORAGE_128-256GB, STORAGE_SSD  ->  PRICE_700-1200   (confidence=0.31, lift=1.27)"
['GPU_NVIDIA'],['STORAGE_512GB-1TB'],0.324455205811138,1.2693257552691226,0.06836734693877551,"GPU_NVIDIA  ->  STORAGE_512GB-1TB   (confidence=0.32, lift=1.27)"
['GPU_NVIDIA'],['RAM_8-16GB'],0.36561743341404357,1.261637622344235,0.0770408163265306,"GPU_NVIDIA  ->  RAM_8-16GB   (confidence=0.37, lift=1.26)"
"['CPU_i5', 'GPU_IntelIntegrated']",['PRICE_700-1200'],0.3095890410958904,1.256303355171729,0.05765306122448979,"CPU_i5, GPU_IntelIntegrated  ->  PRICE_700-1200   (confidence=0.31, lift=1.26)"
"['STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.5446623093681917,1.2559272074843009,0.12755102040816327,"STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.54, lift=1.26)"
"['RAM_8-16GB', 'STORAGE_128-256GB']",['GPU_IntelIntegrated'],0.7345679012345679,1.255233728352008,0.12142857142857143,"RAM_8-16GB, STORAGE_128-256GB  ->  GPU_IntelIntegrated   (confidence=0.73, lift=1.26)"
"['RAM_16-32GB', 'PRICE_1200+']",['STORAGE_SSD'],0.5084175084175084,1.2487447575166875,0.0770408163265306,"RAM_16-32GB, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.51, lift=1.25)"
['GPU_IntelIntegrated'],['STORAGE_128-256GB'],0.3714036617262424,1.2422375033847017,0.2173469387755102,"GPU_IntelIntegrated  ->  STORAGE_128-256GB   (confidence=0.37, lift=1.24)"
['STORAGE_128-256GB'],['GPU_IntelIntegrated'],0.726962457337884,1.2422375033847015,0.2173469387755102,"STORAGE_128-256GB  ->  GPU_IntelIntegrated   (confidence=0.73, lift=1.24)"
"['RAM_8-16GB', 'STORAGE_128-256GB']",['PRICE_700-1200'],0.3055555555555556,1.2399355877616747,0.050510204081632655,"RAM_8-16GB, STORAGE_128-256GB  ->  PRICE_700-1200   (confidence=0.31, lift=1.24)"
"['RAM_8-16GB', 'STORAGE_128-256GB']",['PRICE_1200+'],0.5370370370370371,1.2383442265795208,0.08877551020408163,"RAM_8-16GB, STORAGE_128-256GB  ->  PRICE_1200+   (confidence=0.54, lift=1.24)"
['STORAGE_HDD'],['CPU_i7/i9'],0.3588516746411483,1.238290989958892,0.07653061224489796,"STORAGE_HDD  ->  CPU_i7/i9   (confidence=0.36, lift=1.24)"
['CPU_CoreUltra'],['GPU_IntelIntegrated'],0.7241379310344828,1.237410937077233,0.09642857142857143,"CPU_CoreUltra  ->  GPU_IntelIntegrated   (confidence=0.72, lift=1.24)"
"['STORAGE_256-512GB', 'RAM_16-32GB']",['CPU_i7/i9'],0.3576158940397351,1.2340266766159873,0.05510204081632653,"STORAGE_256-512GB, RAM_16-32GB  ->  CPU_i7/i9   (confidence=0.36, lift=1.23)"
"['CPU_i5', 'RAM_8-16GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.7213114754098361,1.232581073934855,0.0673469387755102,"CPU_i5, RAM_8-16GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.72, lift=1.23)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.35714285714285715,1.2323943661971832,0.05357142857142857,"CPU_i7/i9, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.36, lift=1.23)"
['RAM_<8GB'],['GPU_IntelIntegrated'],0.7207446808510638,1.2316125322302398,0.13826530612244897,"RAM_<8GB  ->  GPU_IntelIntegrated   (confidence=0.72, lift=1.23)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.7188612099644128,1.22839404666979,0.10306122448979592,"RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.72, lift=1.23)"
"['GPU_NVIDIA', 'PRICE_1200+']",['RAM_16-32GB'],0.39792387543252594,1.224381155177003,0.058673469387755105,"GPU_NVIDIA, PRICE_1200+  ->  RAM_16-32GB   (confidence=0.40, lift=1.22)"
['PRICE_400-700'],['STORAGE_512GB-1TB'],0.3116883116883117,1.2193794229722372,0.061224489795918366,"PRICE_400-700  ->  STORAGE_512GB-1TB   (confidence=0.31, lift=1.22)"
"['CPU_i5', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.5263157894736842,1.2136222910216719,0.05102040816326531,"CPU_i5, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.53, lift=1.21)"
"['STORAGE_128-256GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.7099056603773585,1.213090753565495,0.15357142857142858,"STORAGE_128-256GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.71, lift=1.21)"
"['RAM_8-16GB', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.5253731343283582,1.2114486391571555,0.08979591836734693,"RAM_8-16GB, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.53, lift=1.21)"
"['CPU_i7/i9', 'STORAGE_256-512GB']",['GPU_IntelIntegrated'],0.7058823529411765,1.2062157033694036,0.061224489795918366,"CPU_i7/i9, STORAGE_256-512GB  ->  GPU_IntelIntegrated   (confidence=0.71, lift=1.21)"
"['STORAGE_128-256GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.521594684385382,1.2027359781121751,0.08010204081632653,"STORAGE_128-256GB, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.52, lift=1.20)"
"['CPU_i5', 'RAM_8-16GB']",['GPU_IntelIntegrated'],0.6991869918699187,1.1947746330122413,0.08775510204081632,"CPU_i5, RAM_8-16GB  ->  GPU_IntelIntegrated   (confidence=0.70, lift=1.19)"
['PRICE_400-700'],['STORAGE_256-512GB'],0.35324675324675325,1.1937304075235111,0.06938775510204082,"PRICE_400-700  ->  STORAGE_256-512GB   (confidence=0.35, lift=1.19)"
"['CPU_i5', 'STORAGE_128-256GB', 'STORAGE_SSD']",['PRICE_1200+'],0.5169082125603864,1.1919295254333617,0.05459183673469388,"CPU_i5, STORAGE_128-256GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.52, lift=1.19)"
['CPU_CoreUltra'],['RAM_16-32GB'],0.3831417624521073,1.1788977306218686,0.05102040816326531,"CPU_CoreUltra  ->  RAM_16-32GB   (confidence=0.38, lift=1.18)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['STORAGE_128-256GB'],0.35034013605442177,1.1717861205915814,0.052551020408163264,"CPU_i7/i9, GPU_IntelIntegrated  ->  STORAGE_128-256GB   (confidence=0.35, lift=1.17)"
['GPU_IntelIntegrated'],['STORAGE_256-512GB'],0.34612031386224934,1.1696479571896703,0.20255102040816325,"GPU_IntelIntegrated  ->  STORAGE_256-512GB   (confidence=0.35, lift=1.17)"
['STORAGE_256-512GB'],['GPU_IntelIntegrated'],0.6844827586206896,1.1696479571896703,0.20255102040816325,"STORAGE_256-512GB  ->  GPU_IntelIntegrated   (confidence=0.68, lift=1.17)"
"['RAM_8-16GB', 'STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.684,1.1688230165649522,0.08724489795918368,"RAM_8-16GB, STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.68, lift=1.17)"
"['CPU_CoreUltra', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.6832579185520362,1.1675549436460253,0.0770408163265306,"CPU_CoreUltra, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.68, lift=1.17)"
"['STORAGE_256-512GB', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.6693548387096774,1.1437972832353687,0.08469387755102041,"STORAGE_256-512GB, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.67, lift=1.14)"
"['CPU_i5', 'PRICE_700-1200']",['GPU_IntelIntegrated'],0.6608187134502924,1.1292107047624875,0.05765306122448979,"CPU_i5, PRICE_700-1200  ->  GPU_IntelIntegrated   (confidence=0.66, lift=1.13)"
"['RAM_8-16GB', 'STORAGE_128-256GB']",['CPU_i7/i9'],0.3271604938271605,1.1289340984176666,0.05408163265306123,"RAM_8-16GB, STORAGE_128-256GB  ->  CPU_i7/i9   (confidence=0.33, lift=1.13)"
"['PRICE_1200+', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.32710280373831774,1.128735026984336,0.07142857142857142,"PRICE_1200+, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.33, lift=1.13)"
"['CPU_i5', 'STORAGE_SSD']",['PRICE_1200+'],0.4880952380952381,1.1254901960784314,0.06275510204081633,"CPU_i5, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.49, lift=1.13)"
"['STORAGE_128-256GB', 'STORAGE_SSD']",['CPU_i7/i9'],0.32547169811320753,1.1231065639117725,0.07040816326530612,"STORAGE_128-256GB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.33, lift=1.12)"
"['STORAGE_256-512GB', 'RAM_16-32GB']",['GPU_IntelIntegrated'],0.6556291390728477,1.1203427311096614,0.10102040816326531,"STORAGE_256-512GB, RAM_16-32GB  ->  GPU_IntelIntegrated   (confidence=0.66, lift=1.12)"
"['STORAGE_128-256GB', 'STORAGE_SSD']",['PRICE_1200+'],0.4858490566037736,1.1203107658157603,0.10510204081632653,"STORAGE_128-256GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.49, lift=1.12)"
"['RAM_8-16GB', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.6470588235294118,1.10569772808862,0.08979591836734693,"RAM_8-16GB, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.65, lift=1.11)"
"['RAM_<8GB', 'PRICE_400-700']",['GPU_IntelIntegrated'],0.6463414634146342,1.1044718991217812,0.05408163265306123,"RAM_<8GB, PRICE_400-700  ->  GPU_IntelIntegrated   (confidence=0.65, lift=1.10)"
['RAM_8-16GB'],['PRICE_1200+'],0.4788732394366197,1.1042253521126761,0.13877551020408163,"RAM_8-16GB  ->  PRICE_1200+   (confidence=0.48, lift=1.10)"
['PRICE_1200+'],['RAM_8-16GB'],0.32,1.1042253521126761,0.13877551020408163,"PRICE_1200+  ->  RAM_8-16GB   (confidence=0.32, lift=1.10)"
"['STORAGE_256-512GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.643312101910828,1.0992953092809268,0.05153061224489796,"STORAGE_256-512GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.64, lift=1.10)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.47619047619047616,1.0980392156862746,0.07142857142857142,"CPU_i7/i9, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.48, lift=1.10)"
"['RAM_<8GB', 'STORAGE_HDD']",['GPU_IntelIntegrated'],0.640625,1.0947035745422842,0.06275510204081633,"RAM_<8GB, STORAGE_HDD  ->  GPU_IntelIntegrated   (confidence=0.64, lift=1.09)"
['PRICE_400-700'],['GPU_IntelIntegrated'],0.638961038961039,1.0918601886343822,0.12551020408163266,"PRICE_400-700  ->  GPU_IntelIntegrated   (confidence=0.64, lift=1.09)"
"['RAM_8-16GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.6361256544502618,1.0870150677615633,0.1239795918367347,"RAM_8-16GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.64, lift=1.09)"
"['RAM_8-16GB', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.31343283582089554,1.0815640109312594,0.05357142857142857,"RAM_8-16GB, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.31, lift=1.08)"
['PRICE_1200+'],['RAM_16-32GB'],0.34941176470588237,1.0751131221719457,0.15153061224489797,"PRICE_1200+  ->  RAM_16-32GB   (confidence=0.35, lift=1.08)"
['RAM_16-32GB'],['PRICE_1200+'],0.4662480376766091,1.0751131221719457,0.15153061224489797,"RAM_16-32GB  ->  PRICE_1200+   (confidence=0.47, lift=1.08)"
['PRICE_700-1200'],['STORAGE_128-256GB'],0.3188405797101449,1.0664292427165256,0.07857142857142857,"PRICE_700-1200  ->  STORAGE_128-256GB   (confidence=0.32, lift=1.07)"
"['CPU_i7/i9', 'STORAGE_128-256GB']",['GPU_IntelIntegrated'],0.6130952380952381,1.0476605637895962,0.052551020408163264,"CPU_i7/i9, STORAGE_128-256GB  ->  GPU_IntelIntegrated   (confidence=0.61, lift=1.05)"
"['CPU_CoreUltra', 'RAM_32GB+']",['GPU_IntelIntegrated'],0.6125,1.0466434176111596,0.05,"CPU_CoreUltra, RAM_32GB+  ->  GPU_IntelIntegrated   (confidence=0.61, lift=1.05)"
"['STORAGE_256-512GB', 'RAM_16-32GB']",['PRICE_1200+'],0.45364238410596025,1.0460459680560967,0.06989795918367347,"STORAGE_256-512GB, RAM_16-32GB  ->  PRICE_1200+   (confidence=0.45, lift=1.05)"
"['STORAGE_256-512GB', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.3022670025188917,1.0430340227764574,0.061224489795918366,"STORAGE_256-512GB, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.30, lift=1.04)"
"['CPU_i5', 'RAM_8-16GB']",['PRICE_1200+'],0.45121951219512196,1.0404591104734577,0.05663265306122449,"CPU_i5, RAM_8-16GB  ->  PRICE_1200+   (confidence=0.45, lift=1.04)"
"['STORAGE_SSD', 'PRICE_1200+']",['RAM_16-32GB'],0.3348115299334812,1.0301893228722498,0.0770408163265306,"STORAGE_SSD, PRICE_1200+  ->  RAM_16-32GB   (confidence=0.33, lift=1.03)"
['PRICE_700-1200'],['STORAGE_SSD'],0.4140786749482402,1.0170353419781337,0.10204081632653061,"PRICE_700-1200  ->  STORAGE_SSD   (confidence=0.41, lift=1.02)"
['RAM_<8GB'],['STORAGE_128-256GB'],0.30319148936170215,1.0140875753394816,0.058163265306122446,"RAM_<8GB  ->  STORAGE_128-256GB   (confidence=0.30, lift=1.01)"
['RAM_8-16GB'],['GPU_IntelIntegrated'],0.5897887323943662,1.0078342768029276,0.17091836734693877,"RAM_8-16GB  ->  GPU_IntelIntegrated   (confidence=0.59, lift=1.01)"
['STORAGE_256-512GB'],['PRICE_1200+'],0.42758620689655175,0.9859634888438135,0.12653061224489795,"STORAGE_256-512GB  ->  PRICE_1200+   (confidence=0.43, lift=0.99)"
['STORAGE_SSD'],['GPU_IntelIntegrated'],0.575187969924812,0.9828844124260084,0.23418367346938776,"STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.58, lift=0.98)"
['GPU_IntelIntegrated'],['STORAGE_SSD'],0.4001743679163034,0.9828844124260083,0.23418367346938776,"GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.40, lift=0.98)"
"['STORAGE_256-512GB', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.4181360201511335,0.964172469995555,0.08469387755102041,"STORAGE_256-512GB, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.42, lift=0.96)"
['RAM_16-32GB'],['GPU_IntelIntegrated'],0.5604395604395604,0.9576822480048287,0.18214285714285713,"RAM_16-32GB  ->  GPU_IntelIntegrated   (confidence=0.56, lift=0.96)"
['GPU_IntelIntegrated'],['RAM_16-32GB'],0.3112467306015693,0.9576822480048286,0.18214285714285713,"GPU_IntelIntegrated  ->  RAM_16-32GB   (confidence=0.31, lift=0.96)"
"['PRICE_700-1200', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.3895131086142322,0.9566988632630266,0.053061224489795916,"PRICE_700-1200, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.39, lift=0.96)"
"['STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.5543237250554324,0.9472314743754555,0.12755102040816327,"STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.55, lift=0.95)"
['PRICE_700-1200'],['GPU_IntelIntegrated'],0.5527950310559007,0.9446192335392898,0.13622448979591836,"PRICE_700-1200  ->  GPU_IntelIntegrated   (confidence=0.55, lift=0.94)"
"['CPU_i5', 'STORAGE_128-256GB']",['PRICE_1200+'],0.4075471698113208,0.9397558268590456,0.05510204081632653,"CPU_i5, STORAGE_128-256GB  ->  PRICE_1200+   (confidence=0.41, lift=0.94)"
"['STORAGE_128-256GB', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.4061032863849765,0.9364264015465341,0.08826530612244898,"STORAGE_128-256GB, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.41, lift=0.94)"
['GPU_NVIDIA'],['RAM_16-32GB'],0.30024213075060535,0.9238219407710934,0.06326530612244897,"GPU_NVIDIA  ->  RAM_16-32GB   (confidence=0.30, lift=0.92)"
['RAM_16-32GB'],['STORAGE_SSD'],0.37205651491365777,0.913823019086177,0.12091836734693878,"RAM_16-32GB  ->  STORAGE_SSD   (confidence=0.37, lift=0.91)"
['STORAGE_512GB-1TB'],['PRICE_1200+'],0.39520958083832336,0.9113067981683692,0.10102040816326531,"STORAGE_512GB-1TB  ->  PRICE_1200+   (confidence=0.40, lift=0.91)"
"['CPU_i7/i9', 'RAM_16-32GB']",['GPU_IntelIntegrated'],0.5317460317460317,0.908650586069941,0.06836734693877551,"CPU_i7/i9, RAM_16-32GB  ->  GPU_IntelIntegrated   (confidence=0.53, lift=0.91)"
['STORAGE_128-256GB'],['PRICE_1200+'],0.3924914675767918,0.9050391487653082,0.11734693877551021,"STORAGE_128-256GB  ->  PRICE_1200+   (confidence=0.39, lift=0.91)"
"['PRICE_700-1200', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.52,0.8885789014821274,0.053061224489795916,"PRICE_700-1200, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.52, lift=0.89)"
['CPU_i7/i9'],['GPU_IntelIntegrated'],0.5176056338028169,0.8844873951643601,0.15,"CPU_i7/i9  ->  GPU_IntelIntegrated   (confidence=0.52, lift=0.88)"
['GPU_IntelIntegrated'],['PRICE_1200+'],0.37314734088927637,0.8604338684035079,0.21836734693877552,"GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.37, lift=0.86)"
['PRICE_1200+'],['GPU_IntelIntegrated'],0.5035294117647059,0.8604338684035079,0.21836734693877552,"PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.50, lift=0.86)"
['GPU_AMD'],['STORAGE_SSD'],0.34,0.8350877192982457,0.05204081632653061,"GPU_AMD  ->  STORAGE_SSD   (confidence=0.34, lift=0.84)"
['RAM_32GB+'],['GPU_IntelIntegrated'],0.48548812664907653,0.8296048197316391,0.09387755102040816,"RAM_32GB+  ->  GPU_IntelIntegrated   (confidence=0.49, lift=0.83)"
"['CPU_i7/i9', 'RAM_8-16GB']",['GPU_IntelIntegrated'],0.4772727272727273,0.8155662994372672,0.05357142857142857,"CPU_i7/i9, RAM_8-16GB  ->  GPU_IntelIntegrated   (confidence=0.48, lift=0.82)"
"['CPU_i7/i9', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.4712328767123288,0.8052453690986613,0.08775510204081632,"CPU_i7/i9, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.47, lift=0.81)"
['STORAGE_512GB-1TB'],['GPU_IntelIntegrated'],0.46506986027944114,0.7947139722299081,0.11887755102040816,"STORAGE_512GB-1TB  ->  GPU_IntelIntegrated   (confidence=0.47, lift=0.79)"
"['RAM_16-32GB', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.34173669467787116,0.78800461361015,0.06224489795918367,"RAM_16-32GB, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.34, lift=0.79)"
['RAM_<8GB'],['STORAGE_SSD'],0.31117021276595747,0.7642777155655096,0.05969387755102041,"RAM_<8GB  ->  STORAGE_SSD   (confidence=0.31, lift=0.76)"
"['CPU_i7/i9', 'STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.43986254295532645,0.7516395677353442,0.0653061224489796,"CPU_i7/i9, STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.44, lift=0.75)"
"['RAM_16-32GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.4388185654008439,0.7498556130650864,0.053061224489795916,"RAM_16-32GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.44, lift=0.75)"
"['CPU_i7/i9', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.4307692307692308,0.7361008651331232,0.07142857142857142,"CPU_i7/i9, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.43, lift=0.74)"
"['RAM_32GB+', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.4186046511627907,0.7153139636260417,0.05510204081632653,"RAM_32GB+, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.42, lift=0.72)"
